provider_id,servicos_comp,custo_comp,avaliacao_comp,score
6802982,10,0.1,1,0.4928361138370951
38083,9,0.09090909090909091,2,0.4921937728610937
6240682,10,0.09090909090909091,1,0.4921937728610937
9730044,9,0.09090909090909091,2,0.4921937728610937
483915,9,0.08333333333333333,2,0.4916584887144259
9970258,9,0.07692307692307693,2,0.4912055559749376
5042380,8,0.07407407407407407,3,0.49100425253516516
35602,10,0.07142857142857142,1,0.49081732791251914
2225913,7,0.05555555555555555,4,0.48969578017664367
3315827,8,0.041666666666666664,3,0.48871442590775255
6622909,9,0.0,2,0.4857703631010794
9562486,10,0.0,1,0.4857703631010794
5658586,10,0.0,1,0.4857703631010794
4024923,9,0.0,2,0.4857703631010794
2959917,8,0.0,3,0.4857703631010794
367389,9,1.0,1,0.4857703631010794
9942165,10,0.0,1,0.4857703631010794
535885,8,1.0,2,0.4857703631010794
459283,7,0.0,4,0.4857703631010794
9226753,9,0.5,1,0.4504416094210009
9504079,8,0.5,2,0.4504416094210009
6629482,9,0.4,1,0.44337585868498525
3003280,7,0.375,3,0.4416094210009813
9354891,8,0.375,2,0.4416094210009813
7640021,8,0.375,2,0.4416094210009813
6817882,6,0.3333333333333333,4,0.43866535819430813
7070675,7,0.3333333333333333,3,0.43866535819430813
130656,7,0.3333333333333333,3,0.43866535819430813
605689,7,0.3333333333333333,3,0.43866535819430813
7239602,8,0.3076923076923077,2,0.4368536272363554
7681593,7,0.3076923076923077,3,0.4368536272363554
3209830,8,0.3076923076923077,2,0.4368536272363554
9308806,8,0.29411764705882354,2,0.43589447555273336
694142,6,0.2857142857142857,4,0.4353007149866816
5405211,8,0.2857142857142857,2,0.4353007149866816
6951864,8,0.25,2,0.4327772325809616
9392041,8,0.25,2,0.4327772325809616
2253526,7,0.25,3,0.4327772325809616
9050574,8,0.25,2,0.4327772325809616
6243754,7,0.25,3,0.4327772325809616
6131573,8,0.25,2,0.4327772325809616
3109941,9,0.25,1,0.4327772325809616
6585760,7,0.25,3,0.4327772325809616
930059,9,0.23076923076923078,1,0.431418434362497
7057652,8,0.23076923076923078,2,0.431418434362497
296481,7,0.2222222222222222,3,0.4308145240431795
3524434,8,0.2222222222222222,2,0.4308145240431795
114480,7,0.2222222222222222,3,0.4308145240431795
9064516,7,0.2222222222222222,3,0.4308145240431795
3897036,9,0.2222222222222222,1,0.4308145240431795
6880959,9,0.21428571428571427,1,0.43025375017524176
9123792,7,0.21428571428571427,3,0.43025375017524176
5502667,9,0.21428571428571427,1,0.43025375017524176
5125766,8,0.21428571428571427,2,0.43025375017524176
2370727,9,0.21428571428571427,1,0.43025375017524176
9343172,8,0.21052631578947367,2,0.42998812044832396
9626727,8,0.2,2,0.4292443572129538
9639381,7,0.2,3,0.4292443572129538
4139844,9,0.2,1,0.4292443572129538
5362911,8,0.2,2,0.4292443572129538
3628949,7,0.2,3,0.4292443572129538
7859627,8,0.2,2,0.4292443572129538
4029690,6,0.2,4,0.4292443572129538
72141,7,0.2,3,0.4292443572129538
6599443,8,0.19047619047619047,2,0.42857142857142844
9779868,8,0.1875,2,0.42836113837095185
9648399,8,0.18518518518518517,2,0.4281975793261366
2776413,8,0.18181818181818182,2,0.42795967526095097
2433788,7,0.18181818181818182,3,0.42795967526095097
260649,7,0.18181818181818182,3,0.42795967526095097
5341329,8,0.18181818181818182,2,0.42795967526095097
9124349,7,0.18181818181818182,3,0.42795967526095097
6316247,9,0.17647058823529413,1,0.42758182762800895
7540833,8,0.16666666666666666,2,0.42688910696761523
7160097,8,0.16666666666666666,2,0.42688910696761523
3000907,7,0.16666666666666666,3,0.42688910696761523
2932970,8,0.16666666666666666,2,0.42688910696761523
261076,7,0.16666666666666666,3,0.42688910696761523
9196978,8,0.16666666666666666,2,0.42688910696761523
9677356,7,0.16666666666666666,3,0.42688910696761523
7994230,7,0.16666666666666666,3,0.42688910696761523
6303889,7,0.16,3,0.42641805691854756
5303591,7,0.15789473684210525,3,0.4262693042714734
76821,8,0.15384615384615385,2,0.4259832414886388
3545342,9,0.14814814814814814,1,0.42558063460909384
5224314,8,0.14285714285714285,2,0.4252067853638019
7614608,6,0.14285714285714285,4,0.4252067853638019
9440496,8,0.14285714285714285,2,0.4252067853638019
4115600,7,0.14285714285714285,3,0.4252067853638019
3345394,7,0.14285714285714285,3,0.4252067853638019
2906139,7,0.13636363636363635,3,0.42474797038094386
7630093,8,0.13636363636363635,2,0.42474797038094386
3054586,9,0.13043478260869565,1,0.42432905235311674
511552,8,0.13043478260869565,2,0.42432905235311674
9869794,7,0.13043478260869565,3,0.42432905235311674
6740456,9,0.13043478260869565,1,0.42432905235311674
966053,8,0.12903225806451613,2,0.4242299534648137
380822,8,0.125,2,0.4239450441609421
272450,7,0.125,3,0.4239450441609421
680788,9,0.125,1,0.4239450441609421
9170901,7,0.1111111111111111,3,0.42296368989205096
7082266,7,0.1111111111111111,3,0.42296368989205096
2988976,9,0.1111111111111111,1,0.42296368989205096
9956468,8,0.1111111111111111,2,0.42296368989205096
9275312,8,0.1,2,0.4221786064769381
6552714,8,0.09523809523809523,2,0.4218421421561754
7658125,9,0.09090909090909091,1,0.42153626550093676
9283692,7,0.09090909090909091,3,0.42153626550093676
5365813,9,0.09090909090909091,1,0.42153626550093676
2141795,7,0.09090909090909091,3,0.42153626550093676
9171045,9,0.08333333333333333,1,0.42100098135426883
5857031,7,0.07142857142857142,3,0.4201598205523622
6517323,7,0.06666666666666667,3,0.41982335623159955
3149277,8,0.058823529411764705,2,0.41926917970328453
9604065,7,0.05,3,0.4186457311089303
3599388,8,1.0,1,0.41511285574092244
4068815,9,0.0,1,0.41511285574092244
6194567,8,1.0,1,0.41511285574092244
7868758,7,0.0,3,0.41511285574092244
9372067,8,0.0,2,0.41511285574092244
922293,6,1.0,3,0.41511285574092244
3971791,9,0.0,1,0.41511285574092244
6762654,7,0.75,2,0.39744847890088314
7093470,6,0.6666666666666666,3,0.39156035328753674
2943158,7,0.6666666666666666,2,0.39156035328753674
6532055,6,0.5,3,0.37978410206084395
2317397,7,0.4,2,0.3727183513248283
2398710,7,0.4,2,0.3727183513248283
9819630,7,0.3333333333333333,2,0.36800785083415116
7588003,7,0.3333333333333333,2,0.36800785083415116
5198054,7,0.3333333333333333,2,0.36800785083415116
5452562,6,0.3333333333333333,3,0.36800785083415116
9534075,8,0.3333333333333333,1,0.36800785083415116
513938,6,0.3333333333333333,3,0.36800785083415116
3325369,6,0.3333333333333333,3,0.36800785083415116
7290497,7,0.3333333333333333,2,0.36800785083415116
7085044,6,0.3333333333333333,3,0.36800785083415116
6800114,7,0.3333333333333333,2,0.36800785083415116
7169272,6,0.3333333333333333,3,0.36800785083415116
7990359,8,0.3125,1,0.3665358194308144
988510,7,0.3076923076923077,2,0.3661961198761983
2085577,8,0.2857142857142857,1,0.36464320762652463
7809786,7,0.2857142857142857,2,0.36464320762652463
752576,5,0.2857142857142857,4,0.36464320762652463
7358776,7,0.2857142857142857,2,0.36464320762652463
2841649,6,0.2727272727272727,3,0.3637255776608083
617768,6,0.2727272727272727,3,0.3637255776608083
7085249,7,0.2727272727272727,2,0.3637255776608083
9166270,7,0.2727272727272727,2,0.3637255776608083
3754901,7,0.25,2,0.36211972522080466
2932520,7,0.25,2,0.36211972522080466
257842,6,0.25,3,0.36211972522080466
6244203,6,0.25,3,0.36211972522080466
7468083,7,0.25,2,0.36211972522080466
7063067,7,0.25,2,0.36211972522080466
9798978,7,0.25,2,0.36211972522080466
2265427,7,0.25,2,0.36211972522080466
2797976,6,0.23076923076923078,3,0.36076092700234
6128963,7,0.23076923076923078,2,0.36076092700234
2308274,8,0.2222222222222222,1,0.3601570166830224
6466184,8,0.2222222222222222,1,0.3601570166830224
3691810,8,0.21739130434782608,1,0.35981567606775605
7198531,7,0.21739130434782608,2,0.35981567606775605
6657125,7,0.21428571428571427,2,0.3595962428150847
9983082,7,0.21428571428571427,2,0.3595962428150847
7462166,6,0.21428571428571427,3,0.3595962428150847
6443664,7,0.21052631578947367,2,0.3593306130881669
3688720,7,0.20833333333333334,2,0.3591756624141315
6814506,8,0.20833333333333334,1,0.3591756624141315
3335593,7,0.2,2,0.3585868498527967
6770975,8,0.2,1,0.3585868498527967
7267207,5,0.2,4,0.3585868498527967
2401525,6,0.2,3,0.3585868498527967
2313820,7,0.19230769230769232,2,0.3580433305654109
6817785,7,0.19047619047619047,2,0.35791392121127147
6065945,7,0.1875,2,0.3577036310107949
106089,8,0.1875,1,0.3577036310107949
9919791,7,0.18181818181818182,2,0.3573021679007939
7893930,6,0.18181818181818182,3,0.3573021679007939
2790092,6,0.17647058823529413,3,0.35692432026785187
7118198,6,0.17647058823529413,3,0.35692432026785187
9703306,6,0.17647058823529413,3,0.35692432026785187
7780354,8,0.17391304347826086,1,0.356743610530358
6915000,8,0.16666666666666666,1,0.35623159960745815
7802455,8,0.16666666666666666,1,0.35623159960745815
553662,7,0.16666666666666666,2,0.35623159960745815
3528758,8,0.16666666666666666,1,0.35623159960745815
851043,7,0.16666666666666666,2,0.35623159960745815
2066505,7,0.16666666666666666,2,0.35623159960745815
7146973,6,0.16666666666666666,3,0.35623159960745815
957011,8,0.16,1,0.3557605495583905
3328422,7,0.16,2,0.3557605495583905
4127676,7,0.15789473684210525,2,0.35561179691131645
6698514,7,0.15789473684210525,2,0.35561179691131645
2925494,7,0.15789473684210525,2,0.35561179691131645
9489770,7,0.15384615384615385,2,0.35532573412848184
4074912,8,0.15384615384615385,1,0.35532573412848184
3433803,7,0.15384615384615385,2,0.35532573412848184
7460600,8,0.15,1,0.355053974484789
7324634,8,0.14285714285714285,1,0.35454927800364494
7278284,5,0.14285714285714285,4,0.35454927800364494
5760569,8,0.14285714285714285,1,0.35454927800364494
9251529,7,0.14285714285714285,2,0.35454927800364494
1077848,6,0.14285714285714285,3,0.35454927800364494
880167,8,0.13636363636363635,1,0.3540904630207868
7161298,8,0.13636363636363635,1,0.3540904630207868
6829589,5,0.13333333333333333,4,0.3538763493621196
7072686,8,0.125,1,0.353287536800785
7307659,7,0.125,2,0.353287536800785
9599460,7,0.11764705882352941,2,0.3527679963054898
2011549,7,0.1111111111111111,2,0.3523061825318939
7578954,8,0.10810810810810811,1,0.3520939978251067
2276046,8,0.1,1,0.35152109911678103
9288449,8,0.1,1,0.35152109911678103
7530307,8,0.09090909090909091,1,0.3508787581407797
3821668,7,0.09090909090909091,2,0.3508787581407797
7486049,6,0.08695652173913043,3,0.35059947945556164
1066056,8,0.08,1,0.3501079489695779
6303641,6,0.07142857142857142,3,0.3495023131922052
6215785,7,0.05263157894736842,2,0.3481741645576158
6107559,5,0.0,4,0.34445534838076536
3871800,8,0.0,1,0.34445534838076536
7413459,6,0.0,3,0.34445534838076536
9801774,7,0.0,2,0.34445534838076536
9493964,6,0.0,3,0.34445534838076536
9732012,7,0.0,2,0.34445534838076536
9462457,7,0.0,2,0.34445534838076536
2091305,7,0.0,2,0.34445534838076536
3230554,5,1.0,3,0.34445534838076536
9597115,7,0.0,2,0.34445534838076536
6164226,7,0.6666666666666666,1,0.32090284592737967
4184300,5,0.6666666666666666,3,0.32090284592737967
9918825,6,0.5,2,0.3091265947006869
3916855,6,0.5,2,0.3091265947006869
3301370,6,0.5,2,0.3091265947006869
3352080,6,0.5,2,0.3091265947006869
2426285,6,0.4,2,0.3020608439646712
7146116,5,0.3333333333333333,3,0.2973503434739941
9086714,6,0.3333333333333333,2,0.2973503434739941
5401798,5,0.3333333333333333,3,0.2973503434739941
7699204,6,0.3333333333333333,2,0.2973503434739941
9273689,7,0.2857142857142857,1,0.29398570026636756
28606,6,0.2727272727272727,2,0.29306807030065124
5164761,6,0.25,2,0.2914622178606477
2250098,7,0.25,1,0.2914622178606477
7588240,7,0.25,1,0.2914622178606477
9209166,7,0.25,1,0.2914622178606477
6903584,6,0.25,2,0.2914622178606477
4024168,7,0.25,1,0.2914622178606477
5436508,5,0.23076923076923078,3,0.29010341964218306
5373409,7,0.2222222222222222,1,0.28949950932286544
2325616,7,0.21428571428571427,1,0.2889387354549277
3240630,6,0.21428571428571427,2,0.2889387354549277
262935,7,0.21428571428571427,1,0.2889387354549277
211478,6,0.2,2,0.28792934249263974
6651399,7,0.2,1,0.28792934249263974
6186157,7,0.2,1,0.28792934249263974
3528723,6,0.2,2,0.28792934249263974
6297943,6,0.2,2,0.28792934249263974
7206771,5,0.2,3,0.28792934249263974
828734,6,0.2,2,0.28792934249263974
7958404,6,0.2,2,0.28792934249263974
9560084,7,0.2,1,0.28792934249263974
7238916,6,0.2,2,0.28792934249263974
3686760,6,0.1875,2,0.2870461236506378
3621804,5,0.18181818181818182,3,0.2866446605406369
7933983,4,0.18181818181818182,4,0.2866446605406369
7127820,7,0.18181818181818182,1,0.2866446605406369
2865238,4,0.16666666666666666,4,0.2855740922473012
9067396,7,0.16666666666666666,1,0.2855740922473012
5007518,5,0.16666666666666666,3,0.2855740922473012
2021366,5,0.15789473684210525,3,0.2849542895511595
5367476,7,0.15384615384615385,1,0.28466822676832476
5701910,5,0.15384615384615385,3,0.28466822676832476
9236244,7,0.15,1,0.284396467124632
7211791,7,0.15,1,0.284396467124632
9197559,7,0.14814814814814814,1,0.2842656198887798
5854865,5,0.14285714285714285,3,0.283891770643488
179388,7,0.14285714285714285,1,0.283891770643488
7077297,7,0.14285714285714285,1,0.283891770643488
6646204,5,0.14285714285714285,3,0.283891770643488
844683,6,0.14285714285714285,2,0.283891770643488
3791300,6,0.13043478260869565,2,0.2830140376328028
6572189,5,0.125,3,0.28263002944062804
773425,7,0.125,1,0.28263002944062804
3670686,7,0.125,1,0.28263002944062804
6596401,6,0.10526315789473684,2,0.28123547337430904
9874925,7,0.1,1,0.28086359175662406
57681,6,0.1,2,0.28086359175662406
3490491,5,0.1,3,0.28086359175662406
6110312,7,0.1,1,0.28086359175662406
826146,7,0.07692307692307693,1,0.2792330338944666
3587126,7,0.0,1,0.2737978410206084
2613336,5,0.0,3,0.2737978410206084
3716244,4,1.0,3,0.2737978410206084
3788237,6,1.0,1,0.2737978410206084
6692141,5,0.0,3,0.2737978410206084
3419738,6,1.0,1,0.2737978410206084
9046828,7,0.0,1,0.2737978410206084
7586310,5,0.0,3,0.2737978410206084
6012639,5,0.6666666666666666,2,0.2502453385672227
7603037,4,0.6666666666666666,3,0.2502453385672227
6497853,5,0.5,2,0.2384690873405299
834505,4,0.5,3,0.2384690873405299
7566441,4,0.5,3,0.2384690873405299
2407892,5,0.5,2,0.2384690873405299
815861,6,0.4444444444444444,1,0.23454367026496564
223972,6,0.3333333333333333,1,0.226692836113837
9871829,5,0.3333333333333333,2,0.226692836113837
9421750,6,0.3333333333333333,1,0.226692836113837
2729040,5,0.3333333333333333,2,0.226692836113837
909580,4,0.2857142857142857,3,0.22332819290621048
9781889,6,0.2857142857142857,1,0.22332819290621048
7053118,5,0.2727272727272727,2,0.22241056294049416
6367534,5,0.25,2,0.2208047105004906
455288,6,0.23076923076923078,1,0.2194459122820261
5250390,5,0.23076923076923078,2,0.2194459122820261
9289399,5,0.2,2,0.21727183513248277
2863448,6,0.2,1,0.21727183513248277
6012469,4,0.2,3,0.21727183513248277
7623720,5,0.2,2,0.21727183513248277
6458939,6,0.2,1,0.21727183513248277
5223520,6,0.18181818181818182,1,0.21598715318047995
7845804,5,0.17647058823529413,2,0.21560930554753793
5399203,5,0.16666666666666666,2,0.2149165848871442
2117614,5,0.16666666666666666,2,0.2149165848871442
5793009,6,0.16666666666666666,1,0.2149165848871442
902306,5,0.16666666666666666,2,0.2149165848871442
4124987,5,0.16666666666666666,2,0.2149165848871442
9378332,6,0.16666666666666666,1,0.2149165848871442
5876575,6,0.15384615384615385,1,0.2140107194081679
9644113,5,0.15384615384615385,2,0.2140107194081679
3798410,5,0.14285714285714285,2,0.213234263283331
109657,6,0.14285714285714285,1,0.213234263283331
4137655,6,0.14285714285714285,1,0.213234263283331
7958447,5,0.13636363636363635,2,0.21277544830047285
7431635,6,0.13043478260869565,1,0.21235653027264573
3871975,3,0.125,4,0.21197252208047096
2700921,6,0.125,1,0.21197252208047096
7797753,3,0.125,4,0.21197252208047096
5253411,5,0.125,2,0.21197252208047096
9361111,5,0.125,2,0.21197252208047096
9520643,5,0.125,2,0.21197252208047096
9335021,5,0.125,2,0.21197252208047096
2861143,6,0.125,1,0.21197252208047096
6988407,6,0.06666666666666667,1,0.20785083415112848
4151445,6,0.058823529411764705,1,0.20729665762281352
2274590,5,0.058823529411764705,2,0.20729665762281352
3746348,5,0.05263157894736842,2,0.20685914983730175
9541489,5,0.0,2,0.20314033366045137
2745372,4,0.0,3,0.20314033366045137
6425593,5,0.0,2,0.20314033366045137
5894190,6,0.0,1,0.20314033366045137
6665632,5,1.0,1,0.20314033366045137
5708281,5,0.5,1,0.16781157998037288
6526535,4,0.5,2,0.16781157998037288
9871047,4,0.5,2,0.16781157998037288
6241794,4,0.4,2,0.1607458292443572
3744817,4,0.3333333333333333,2,0.15603532875368004
706183,5,0.3333333333333333,1,0.15603532875368004
4094581,5,0.3333333333333333,1,0.15603532875368004
5282373,5,0.3333333333333333,1,0.15603532875368004
2916088,4,0.2857142857142857,2,0.1526706855460535
3045390,5,0.25,1,0.15014720314033364
7944136,4,0.25,2,0.15014720314033364
3059227,5,0.25,1,0.15014720314033364
774529,4,0.25,2,0.15014720314033364
3073440,4,0.25,2,0.15014720314033364
7556071,4,0.25,2,0.15014720314033364
3439623,4,0.2222222222222222,2,0.1481844946025515
4040899,5,0.2,1,0.1466143277723258
3664082,5,0.2,1,0.1466143277723258
3473945,4,0.18181818181818182,2,0.14532964582032293
9064400,4,0.16666666666666666,2,0.14425907752698724
9272429,5,0.16666666666666666,1,0.14425907752698724
7948425,4,0.16666666666666666,2,0.14425907752698724
7890435,5,0.14285714285714285,1,0.14257675592317398
9127410,4,0.14285714285714285,2,0.14257675592317398
3272818,4,0.14285714285714285,2,0.14257675592317398
421677,5,0.14285714285714285,1,0.14257675592317398
3138690,4,0.14285714285714285,2,0.14257675592317398
2332078,4,0.07692307692307693,2,0.13791801917415258
918164,4,0.07142857142857142,2,0.13752979111173413
6928498,5,0.0,1,0.13248282630029434
5064716,5,0.0,1,0.13248282630029434
9129537,3,0.0,3,0.13248282630029434
6231225,5,0.0,1,0.13248282630029434
769371,4,0.0,2,0.13248282630029434
3162354,4,0.0,2,0.13248282630029434
5778395,4,0.0,2,0.13248282630029434
457663,4,1.0,1,0.13248282630029434
2079542,5,0.0,1,0.13248282630029434
2051915,3,1.0,2,0.13248282630029434
2547945,4,0.5,1,0.09715407262021586
7944950,4,0.3333333333333333,1,0.08537782139352301
177490,3,0.3333333333333333,2,0.08537782139352301
2970333,4,0.25,1,0.07948969578017662
5852110,4,0.2,1,0.07595682041216878
2019388,3,0.2,2,0.07595682041216878
3516954,4,0.2,1,0.07595682041216878
3938514,3,0.2,2,0.07595682041216878
9904654,4,0.16666666666666666,1,0.07360157016683022
9402497,4,0.16666666666666666,1,0.07360157016683022
6022782,3,0.125,2,0.07065750736015697
6816029,3,0.0,2,0.061825318940137375
3288528,4,0.0,1,0.061825318940137375
2814072,3,0.25,1,0.008832188420019593
2056887,3,0.16666666666666666,1,0.0029440628066731978
7426747,3,0.125,1,0.0
5872308,3,0.125,1,0.0
